🐰  自用,#genre#
咪咕13,http://39.135.7.132:6610/000000001000/3000000010000015470/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=3
咪咕13,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000015470&livemode=1&stbId=2&channel-id=FifastbLive
咪咕13,http://117.136.156.35/000000001000/3000000010000015470/index.m3u8
咪咕14,http://39.135.7.132:6610/000000001000/3000000010000017389/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000017389&livemode=1&stbId=3
咪咕14,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000017389&livemode=1&stbId=2&channel-id=FifastbLive
咪咕15,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000017678&livemode=1&stbId=2&channel-id=FifastbLive
咪咕15,http://39.135.7.132:6610/000000001000/3000000010000017678/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=3
咪咕15,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000017678&livemode=1&stbId=2&channel-id=FifastbLive
咪咕15,http://117.136.156.35/000000001000/3000000010000017678/index.m3u8
咪咕16,http://39.135.7.132:6610/000000001000/3000000010000017997/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000017997&livemode=1&stbId=3
咪咕16,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000017997&livemode=1&stbId=2&channel-id=FifastbLive
咪咕17,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000019380&livemode=1&stbId=2&channel-id=FifastbLive
咪咕17,http://39.135.7.132:6610/000000001000/3000000010000019380/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000019380&livemode=1&stbId=3
咪咕17,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000019380&livemode=1&stbId=2&channel-id=FifastbLive
咪咕18,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000019839&livemode=1&stbId=2&channel-id=FifastbLive
咪咕18,http://39.135.7.132:6610/000000001000/3000000010000019839/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=3
咪咕18,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000019839&livemode=1&stbId=2&channel-id=FifastbLive
咪咕18,http://117.136.156.35/000000001000/3000000010000019839/index.m3u8
咪咕18,http://39.135.134.67/000000001000/3000000010000019839/index.m3u8
咪咕19,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000020168&livemode=1&stbId=2&channel-id=FifastbLive
咪咕19,http://39.135.7.132:6610/000000001000/3000000010000020168/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000020168&livemode=1&stbId=3
咪咕19,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000020168&livemode=1&stbId=2&channel-id=FifastbLive
咪咕20,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000021904&livemode=1&stbId=2&channel-id=FifastbLive
咪咕20,http://39.135.7.132:6610/000000001000/3000000010000021904/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=3
咪咕20,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000021904&livemode=1&stbId=2&channel-id=FifastbLive
咪咕20,http://117.136.156.35/000000001000/3000000010000021904/index.m3u8
咪咕21,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000023434&livemode=1&stbId=2&channel-id=FifastbLive
咪咕21,http://39.135.7.132:6610/000000001000/3000000010000023434/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=3
咪咕21,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000023434&livemode=1&stbId=2&channel-id=FifastbLive
咪咕21,http://117.136.156.35/000000001000/3000000010000023434/index.m3u8
咪咕22,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000024205&livemode=1&stbId=2&channel-id=FifastbLive
咪咕22,http://39.135.7.132:6610/000000001000/3000000010000024205/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000024205&livemode=1&stbId=3
咪咕22,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000024205&livemode=1&stbId=2&channel-id=FifastbLive
咪咕23,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000024691&livemode=1&stbId=2&channel-id=FifastbLive
咪咕23,http://39.135.7.132:6610/000000001000/3000000010000024691/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000024691&livemode=1&stbId=3
咪咕23,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000024691&livemode=1&stbId=2&channel-id=FifastbLive
咪咕25,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000025943&livemode=1&stbId=2&channel-id=FifastbLive
咪咕25,http://39.135.7.132:6610/000000001000/3000000010000025943/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000025943&livemode=1&stbId=3
咪咕26,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000001000026778&livemode=1&stbId=2&channel-id=FifastbLive
咪咕26,http://39.135.7.132:6610/000000001000/3000000001000026778/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000026778&livemode=1&stbId=3
咪咕26,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000001000026778&livemode=1&stbId=2&channel-id=FifastbLive
咪咕26,http://117.136.156.35/000000001000/3000000001000026778/index.m3u8
咪咕26,http://39.135.134.67/000000001000/3000000001000026778/index.m3u8
咪咕27,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000027318&livemode=1&stbId=2&channel-id=FifastbLive
咪咕27,http://39.135.7.132:6610/000000001000/3000000010000027318/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000027318&livemode=1&stbId=3
咪咕27,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000027318&livemode=1&stbId=2&channel-id=FifastbLive
咪咕28,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000027638&livemode=1&stbId=2&channel-id=FifastbLive
咪咕28,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000027638&livemode=1&stbId=2&channel-id=FifastbLive
咪咕29,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000001000028638&livemode=1&stbId=2&channel-id=FifastbLive
咪咕29,http://39.135.134.67/000000001000/3000000001000028638/index.m3u8
咪咕31,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000031669&livemode=1&stbId=2&channel-id=FifastbLive
咪咕31,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000031669&livemode=1&stbId=2&channel-id=FifastbLive
咪咕31,http://117.136.156.35/000000001000/3000000010000031669/index.m3u8
咪咕32,http://117.169.124.149:8080/0000000000001001/1/index.m3u8?Contentid=3000000010000032106&livemode=1&stbId=2&channel-id=FifastbLive
咪咕32,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=3000000010000032106&livemode=1&stbId=2&channel-id=FifastbLive
咪咕32,http://117.136.156.35/000000001000/3000000010000032106/index.m3u8

🐰 4K8K,#genre#
欢笑剧场4KHLG小果源,http://159.75.85.63:5681/sxg.php?id=hxjc-4k_8000
纯享4K备,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
CCTV4K-25P-HLG源,http://159.75.85.63:5679/cctv4k.php
CCTV4K-50P-HLG小果源,http://159.75.85.63:5681/sxg.php?id=ys4Kcq_2000
CCTV16-4K-25PHLG源,http://live.cooltv.top/tv/aishang.php?id=cctv164k
CCTV16-4K-50P-HLG小果源,http://159.75.85.63:5681/sxg.php?id=CCTV-16-4K_8000
4K超高清电影,http://159.75.85.63:5681/sxg.php
咪咕体育-4K-HLG源,http://117.136.156.66:80/000000001000/3000000010000005180/index.m3u8
咪咕体育-4K-HLG源-1,http://117.136.156.71:80/000000001000/3000000010000005180/index.m3u8
咪咕体育-4K-HLG源-2,http://117.136.156.35:80/000000001000/3000000010000005180/index.m3u8
Now Sports UHD HK-2,http://line.tektv.live/play/live.php?mac=00:1A:79:A8:0E:7F&extension=ts&play_token=KdOGLwAyZf&stream=1032489
V Sports UHD,http://clientsportals.tv:2095/play/live.php?mac=00:1A:79:bf:85:ce&stream=35891&extension=ts&play_token=Z1hXUmbsiM
V Sports UHD备,http://ultratv.one:2095/xMsGHAzQ/kYuckAK/31644
BeIN Sports 4K,http://theking365tv.ws:2103/play/live.php?mac=00:1A:79:5c:f4:67&stream=24083&extension=ts&play_token=70AEFyMfql
RTL UHD,http://live.darkside-iptv.co:8080/pMDWkZ3Uff7S/g98astfctveh/29821.ts
MOVISTAR LIGA DE CAMPEONES UHD 4K,http://tribaliptv.com:8080/Gustavo/123456/12401
ODISEA UHD 4K,http://tribaliptv.com:8080/Gustavo/123456/5195
Sport5 4k,http://clientsportals.tv:2095/play/live.php?mac=00:1A:79:c0:0f:95&stream=59033&extension=ts&play_token=h3Jb2BBUAL
TRT 4k,http://1x.avrupatv.xyz:8080/Murat3434/Ilker34/38904
TRT 4k备,http://4e87b8a2.rossteleccom.net/iptv/UWSCNHYFPPFSA5/4001/index.m3u8
DIGI 4k,http://clientsportals.tv:2095/play/live.php?mac=00:1A:79:c0:0f:95&stream=90814&extension=ts&play_token=AB1RNoAhBm
ULTRA NATURE TV 4K,http://185.236.229.31:9981/play/a01d
Clarity4K,https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
YOSSO TV 4K,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/16153/index.m3u8
минимакс-flip UHD,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/13057/index.m3u8
SKY HIGH VHS UHD,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/17058/index.m3u8
SKY HIGH UHD HDR,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/17059/index.m3u8
SKY HIGH DANCE UHD,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/14250/index.m3u8
SKY HIGH DOC UHD,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/17053/index.m3u8
SKY HIGH NATURE 4K HDR,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/14248/index.m3u8
Liberty KINOENG  UHD,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/17060/index.m3u8
Liberty MARVEL 4K,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/15090/index.m3u8
Liberty Кино Микс 4K,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/15110/index.m3u8
Liberty Мульт 4K,http://3efb37ea.ucomist.net/iptv/2ZDKWT2XKGZEEA/18051/index.m3u8
BTV纪实科教-8KSDR源,http://111.62.156.15/downlive.brtvcloud.com/8krongmei1502/1502rongmeike8k.m3u8

🐰  轮播,#genre#
南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
兴隆影视,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
江苏影视,http://183.207.248.13:80/PLTV/4/224/3221225937/index.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
四川影视,http://182.151.211.171:808/hls/53/index.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/playlist.m3u8
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
海西影视,http://stream.haixitv.cn/1/sd/live.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
河北影视,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8?_upt=f6b685651648171016
广西影视,http://111.59.189.40:8445/tsfile/live/1024_1.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
西安文化影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
河北影视,http://live6.plus.hebtv.com/hbysx/playlist.m3u8?_upt=a91475711648034289
嘉兴文化影视,http://pluslive.jiaxingren.com/whys/sd/live.m3u8
影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
定州国学影视,https://jwcdnqx.hebyun.com.cn/live/yspd/1500k/tzwj_video.m3u8
江苏影视频,http://183.207.248.15/PLTV/4/224/3221225937/index.m3u8
定州国学影视,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8
河北影视剧,http://live6.plus.hebtv.com/hbysx/hd/live.m3u8?$全网高清540P
徐州影视,http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8
浙江影视台,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
河北影视,https://jwplay.hebyun.com.cn:443/live/hbystv/1500k/tzwj_video.m3u8
东至影视频道,http://223.247.33.124:1935/live/yingshi/playlist.m3u8
万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州影视文艺,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
新泰影视频道,http://111.17.214.4:1935/live/xtys/playlist.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
溧水影视,https://live.lsrmw.cn/ysyl/sd/live.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/HasBahCa.m3u8
武强影视,http://hbwq.chinashadt.com:2035/live/stream:wqys.stream/HasBahCa.m3u8
云南影视,https://hwapi.yunshicloud.com/62hdvf/utrat7.m3u8?tk=3ea2490de3fb10f9937aad28daaed3d5&t=NaN
河北影视剧,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
上海影视,http://58.34.204.67:9901/tsfile/live/1016_1.m3u8
昆明影视,http://wshls.live.migucloud.com/live/KYLNJWFD_C0/playlist.m3u8
湖南IPTV4K,http://home.111818.xyz:8888/udp/239.76.252.35:9000
湖南IPTV4K,http://ipv4.111818.xyz:8888/udp/239.76.252.35:9000
IPTV高清院线,http://ipv4.111818.xyz:8888/udp/239.76.252.217:9000
IPTV古装剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.219:9000
IPTV家庭剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.220:9000
IPTV抗战剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.218:9000
IPTV经典剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.221:9000
IPTV芒果热播,http://ipv4.111818.xyz:8888/udp/239.76.252.215:9000
IPTV芒果生活,http://ipv4.111818.xyz:8888/udp/239.76.252.201:9000
IPTV芒果乐搜,http://ipv4.111818.xyz:8888/udp/239.76.252.200:9000
纯享4K,http://39.135.7.132:6610/000000001000/1000000004000011651/index.m3u8?channel-id=ystenlive&Contentid=1000000004000011651&livemode=1&stbId=3
纯享4K,http://117.136.154.205/0000000000001001/1/index.m3u8?Contentid=1000000004000011651&livemode=1&stbId=2&channel-id=ystenlive
爱上4K,http://111.20.40.171/PLTV/88888893/224/3221226352/index.m3u8
绚影4K,http://xstartx.com:4000/rtp/239.93.42.33:5140
乐享4K,http://xstartx.com:4000/rtp/239.93.0.43:5140
超高清电影4K,http://xstartx.com:4000/rtp/239.93.1.156:5140
4K影院,http://39.135.7.132:6610/000000001000/6000000003000004748/index.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3
超高清电影4K,http://datou.work/sxg.php?id=emdy4k_8000

CHC动作电影,http://datou.work/sxg.php?id=wqCHCdzdyH265_4000
CHC高清电影,http://datou.work/sxg.php?id=lnwsCHC-HDH265_4000
CHC家庭电影,http://datou.work/sxg.php?id=jbtygqCHCjtyyH265_4000
CHC高清电影,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcgqdyHD/__op/default/__f/index.m3u8
CHC动作电影,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcdzdyHD/__op/default/__f/index.m3u8
CHC家庭电影,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/chcjtyyHD/__op/default/__f/index.m3u8
CHC家庭电影,http://www.51nas.top:4022/udp/239.81.0.238:4056
CHC动作电影,http://www.51nas.top:4022/udp/239.81.0.239:4056
CHC高清电影,http://www.51nas.top:4022/udp/239.81.0.240:4056
CHC动作电影,http://111.20.40.171/PLTV/88888893/224/3221226465/index.m3u8
CHC高清电影,http://111.20.40.171/PLTV/88888893/224/3221226463/index.m3u8
CHC家庭电影,http://111.20.40.171/PLTV/88888893/224/3221226462/index.m3u8
精彩影视,http://www.51nas.top:4022/udp/239.81.0.152:4056
精彩影视,http://122.194.12.119:14312/playurl?protocol=http&playtype=live&auth=no&accesstoken=R5B68EB2BU3090A0ABK7735A043IBF1B73DPBM3147E9BV10422Z4E2C9WDF2B2623FB1&playtoken=ABCDEFGH&programid=4200000079
峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
峨眉电影,http://datou.work/sxg.php?id=emdygqH265_4000
武术世界,http://datou.work/sxg.php?id=wssj_4000
梨园,http://datou.work/sxg.php?id=ly_4000
星光影院,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/xgyy8m/8000000/mnf.m3u8
谍战剧场,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/dzjc8m/8000000/mnf.m3u8
全球大片,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/qqdp8m/8000000/mnf.m3u8
热门剧场,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/rmjc8m/8000000/mnf.m3u8
华语影院,http://223.109.53.16/liveplay-kk.rtxapp.com/live/program/live/hyyy8m/8000000/mnf.m3u8
票房收割机,http://newstreamcdnct.inter.ptqy.gitv.tv/tslive/l1/c56_lb_184_600_t10/UhXg-4dWZE06Nyfr032_yCDdzwuqnK3O9VJqgu_zV9RMmyMhLvz1_9KpyhfFJQsHx6wswkUojoGpJglgEIk9hbbG3dEfX-JR3AFbkFrPQiJs8bF-biFS4g6yCWHcX76_/162300df84e9e0df46d0c2a24e470f214/c56_lb_184_600_t10.m3u8?key=0e97deed846c06c76a6124bb987f5e749&dis_t=1672924870&z=newstreamcdn_ct&pv=0.2
票房收割机,http://newstreamcdnct.inter.ptqy.gitv.tv/tslive/l1/c56_lb_184_600_t10/vVRSjAb1hrZW35agNSOf48xq3OPAW2cW52ZW0VfgQdtmsdx0jsWWls5JOUYzDrd7NH0IgNKWFteVp9dDoANLcEQd7V-I5wbS964uq_eK0mhkgW2GI-oSP65wMnLLp2/1899f491129f76a9619d6a7162eb6f0c8/c56_lb_184_600_t10.m3u8?key=0e97deed846c06c764665fa3009b55f15&dis_t=1672991310&z=newstreamcdn_ct&pv=0.2
怀旧剧场,http://aliyuncoccdnct-hz.inter.ptqy.gitv.tv/tslive/l1/c51_lb_109_600_t10/xYpxVNcOtxfaron0GxsX82Jczu2vHsTrE8U4XW6IJsD7nsHtNqNPopUlxerEJ37FekinBE3kuQCydB8XldYRFCvYo8Ws5U_00WyjSazdoprpUjIuAHEKGToPgd9Cv19k/1bcb55d0f8761123523c8c27f5374e99a/c51_lb_109_600_t10.m3u8?key=0e97deed846c06c76ca35c5ddd90e456c&dis_t=1672924947&random=1&z=live_alicdn_coc_cn_south2_ct&pv=0.2
豆瓣高分,http://aliyuncoccdnct-hz.inter.ptqy.gitv.tv/tslive/l1/c51_lb_112_1080P_t10/Rq1sCLL5uWVa_bhBxhDeyNR2nFYl4AVCTGQI9vqoQfwIc0ryPGO2hyvOxz3YhkDLbvZ6dPRSICtLhSLhf4TpqgpuMiXI8IoOx4N9XhgPu-haN5qZiQ_VN1qUNXXyiUmH/18d5931f4faa0447710cf194a833df839/c51_lb_112_1080P_t10.m3u8?key=0e97deed846c06c76e1b95a33cc4895a3&dis_t=1672925016&random=1&z=live_alicdn_coc_cn_south2_ct&pv=0.2
华语院线,http://183.136.216.41/r/lvbaiducdnct.inter.ptqy.gitv.tv/tslive/l1/c51_lb_114_1080P_t10/WriNF1Q3Q0XjS721zbaZaQpBTwF41sWQSv0EOW3mkeyN-A5T3SXYLZ77gd8leWOe1hIq2hkS1Q2eeBo7XY5_ynoXuCLkg33rSEYiPa8RogAp4VnlMgBIibjuvfaNqknB/12b4a83f3964ca10e3f80e15de5c6148c/c51_lb_114_1080P_t10.m3u8?key=0e97deed846c06c765e1b09807ea41c8f&dis_t=1672925058&z=live_baiducdn_ct&pv=0.2
